book_id,search_key,book_title,book_subtitle,book_authors,book_publisher,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year
Yo3YswEACAAJ,history,A History of New York from the Beginning of the World to the End of the Dutch Dynasty. By: Washington Irving and By: Diedrich Knickerbocker,Complete in One Volume (Satire).,"Washington Irving, Diedrich Knickerbocker",Createspace Independent Publishing Platform,"Diedrich Knickerbocker, persona invented by American writer Washington Irving to narrate the burlesque A History of New York (1809). An eccentric 25-year-old scholar, Knickerbocker relates this comic history of Dutch settlers in the American colony of New Amsterdam, satirizing Dutch-American mannerisms and retelling Dutch legends. Knickerbocker also narrates Irving's story Rip Van Winkle. The word Knickerbocker became synonymous with Dutch Americans in New York state and, later, with all residents of the state. The word also came to describe the knee breeches that characters wore in the original illustrated text of A History of New York............ Washington Irving (April 3, 1783 - November 28, 1859) was an American short story writer, essayist, biographer, historian, and diplomat of the early 19th century. He is best known for his short stories ""Rip Van Winkle"" (1819) and ""The Legend of Sleepy Hollow"" (1820), both of which appear in his collection, The Sketch Book of Geoffrey Crayon, Gent. His historical works include biographies of Oliver Goldsmith, Muhammad, and George Washington, as well as several histories of 15th-century Spain dealing with subjects such as Alhambra, Christopher Columbus, and the Moors. Irving served as the U.S. ambassador to Spain from 1842 to 1846. He made his literary debut in 1802 with a series of observational letters to the Morning Chronicle, written under the pseudonym Jonathan Oldstyle. After moving to England for the family business in 1815, he achieved international fame with the publication of The Sketch Book of Geoffrey Crayon, Gent., serialized from 1819-20. He continued to publish regularly-and almost always successfully-throughout his life, and just eight months before his death (at age 76, in Tarrytown, New York), completed a five-volume biography of George Washington. Irving, along with James Fenimore Cooper, was among the first American writers to earn acclaim in Europe, and Irving encouraged American authors such as Nathaniel Hawthorne, Henry Wadsworth Longfellow, Herman Melville, and Edgar Allan Poe. Irving was also admired by some European writers, including Lord Byron, Thomas Campbell, Charles Dickens, Francis Jeffrey, and Walter Scott. Also, as the United States' first internationally best-selling author, Irving advocated for writing as a legitimate profession and argued for stronger laws to protect American writers from copyright infringement. Washington Irving's parents were William Irving, Sr., originally of Quholm, Shapinsay, Orkney, Scotland, and Sarah (nee Sanders), both Scottish-English immigrants. They married in 1761 while William was serving as a petty officer in the British Navy. They had eleven children, eight of whom survived to adulthood. Their first two sons, each named William, died in infancy, as did their fourth child, John. Their surviving children were: William, Jr. (1766), Ann (1770), Peter (1771), Catherine (1774), Ebenezer (1776), John Treat (1778), Sarah (1780), and Washington.The Irving family settled in Manhattan, New York and was part of the city's small, vibrant merchant class when Washington Irving was born on April 3, 1783, the same week New York City residents learned of the British ceasefire that ended the American Revolution; Irving's mother named him after the hero of the revolution, George Washington.At age 6, with the help of a nanny, Irving met his namesake, who was then living in New York after his inauguration as President of the United States, in 1789. The president blessed young Irving, an encounter Irving later commemorated in a small watercolor painting, which continues to hang in his home.The Irvings lived at 131 William Street at the time of Washington Irving's birth. The family later moved across the street to 128 William St. Several of Washington Irving's older brothers became active New York merchants, and they encouraged their younger brother's literary aspirations....","1985127849, 9781985127845",False,False,188,,en,http://books.google.com/books/content?id=Yo3YswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2018
UFoEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,48,,en,http://books.google.com/books/content?id=UFoEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1915
B1gEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,30,,en,http://books.google.com/books/content?id=B1gEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1931
3l5CEAAAQBAJ,history,"Archive, Slow Ideology and Egodocuments as Microhistorical Autobiography",Potential History,Sigurður Gylfi Magnússon,Routledge,"This book aims to demonstrate how scholars in recent times have been utilizing egodocuments from various angles and providing an opening for the multivocality of the sources to be fully appreciated. The first part of the book is concerned with the significance of egodocuments, both for the individual him/herself who creates such documents, and also for the other, who receives them. The author approaches the subject on the basis of his own personal experience, and goes on to discuss the importance of such documents for the academic world, emphasizing more general questions and issues within the fields of historiography, philosophy of history, microhistory, and memory studies. The second part of the book is based upon a photographic collection – an archive – that belonged to the author’s grandfather, who over decades accumulated photographs of vagabonds and outsiders. This part seeks to explore what kind of knowledge can be applied when a single source – an archive, document, letter, illustration, etc. – is examined, and whether the knowledge derived may not be quite as good in its own context as in the broader perspective.","9781000472752, 1000472752",False,True,170,History,en,http://books.google.com/books/content?id=3l5CEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FOR_SALE,True,2465.02,INR,2465.02,INR,https://play.google.com/store/books/details?id=3l5CEAAAQBAJ&rdid=book-3l5CEAAAQBAJ&rdot=1&source=gbs_api,2021
X0IEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,70,,en,http://books.google.com/books/content?id=X0IEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2007
xOgDAAAAMBAJ,history,Pratiyogita Darpan,,,,"Pratiyogita Darpan (monthly magazine) is India's largest read General Knowledge and Current Affairs Magazine. Pratiyogita Darpan (English monthly magazine) is known for quality content on General Knowledge and Current Affairs. Topics ranging from national and international news/ issues, personality development, interviews of examination toppers, articles/ write-up on topics like career, economy, history, public administration, geography, polity, social, environment, scientific, legal etc, solved papers of various examinations, Essay and debate contest, Quiz and knowledge testing features are covered every month in this magazine.",,False,True,184,,en,http://books.google.com/books/content?id=xOgDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2007
91kEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,44,,en,http://books.google.com/books/content?id=91kEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1922
aOoCAAAAMBAJ,history,American Cowboy,,,,"Published for devotees of the cowboy and the West, American Cowboy covers all aspects of the Western lifestyle, delivering the best in entertainment, personalities, travel, rodeo action, human interest, art, poetry, fashion, food, horsemanship, history, and every other facet of Western culture. With stunning photography and you-are-there reportage, American Cowboy immerses readers in the cowboy life and the magic that is the great American West.",,False,True,120,,en,http://books.google.com/books/content?id=aOoCAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3,4,IN,NOT_FOR_SALE,False,,,,,,2008
lEIEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,66,,en,http://books.google.com/books/content?id=lEIEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2008
HFoEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,64,,en,http://books.google.com/books/content?id=HFoEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1920
I1aUyAEACAAJ,history,Island Stories,An Unconventional History of Britain,David Reynolds,Basic Books,"This history of Britain set in a global context for our times offers a new perspective on how the rise and fall of an empire shaped modern European politics. When the British voted to leave the European Union in 2016, the country's future was thrown into doubt. So, too, was its past. The story of British history is no longer a triumphalist narrative of expanding global empire, nor one of ever-closer integration with Europe. What is it now? In Island Stories, historian David Reynolds offers a multi-faceted new account of the last millennium to make sense of Britain's turbulent present. With sharp analysis and vivid human detail, he examines how fears of decline have shaped national identity, probes Britain's changing relations with Europe, considers the creation and erosion of the ""United Kingdom,"" and reassesses the rise and fall of the British Empire. Island Stories is essential reading for anyone interested in global history and politics in the era of Brexit.","1541646924, 9781541646926",False,False,0,History,en,http://books.google.com/books/content?id=I1aUyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2020
UloEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,32,,en,http://books.google.com/books/content?id=UloEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,IN,NOT_FOR_SALE,False,,,,,,1911
5xeDtAEACAAJ,history,The History and Evolution of Psychology,A Philosophical and Biological Perspective,Brian D. Cox,,"This book discusses key figures in history in the context of their time, takes students on a carefully-formulated, chronological journey through the build-up of psychology from ancient times to the present, and seeks to draw students into the way science is done, rather than merely presenting them with historical fact. Students will learn not only the 'what', but the 'why' of the history of psychology and will acquire the necessary background historical material to fully understand those concepts. Organized around a series of paradigms--a shift from scholasticism to rationalism or empiricism, and a shift from idealism to materialism--the book seeks to portray psychology as an on-going, evolving process, rather than a theory.","1138207438, 9781138207431",False,False,560,Psychology,en,http://books.google.com/books/content?id=5xeDtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2019
F1sEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,28,,en,http://books.google.com/books/content?id=F1sEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1945
lb8XIpBzH8UC,history,Boys' Life,,,,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,40,,en,http://books.google.com/books/content?id=lb8XIpBzH8UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1940
HkMEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,64,,en,http://books.google.com/books/content?id=HkMEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2003
wlRfAAAAcAAJ,history,History of English Literature,"From ""Beowulf"" to Swinburne",Andrew Lang,,,BSB:BSB11167730,False,False,724,English literature,en,http://books.google.com/books/content?id=wlRfAAAAcAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1912
lELmpN7QRmgC,history,Boys' Life,,,,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,,en,http://books.google.com/books/content?id=lELmpN7QRmgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1925
ZkIEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,68,,en,http://books.google.com/books/content?id=ZkIEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2006
WugDAAAAMBAJ,history,Pratiyogita Darpan,,,,"Pratiyogita Darpan (monthly magazine) is India's largest read General Knowledge and Current Affairs Magazine. Pratiyogita Darpan (English monthly magazine) is known for quality content on General Knowledge and Current Affairs. Topics ranging from national and international news/ issues, personality development, interviews of examination toppers, articles/ write-up on topics like career, economy, history, public administration, geography, polity, social, environment, scientific, legal etc, solved papers of various examinations, Essay and debate contest, Quiz and knowledge testing features are covered every month in this magazine.",,False,True,176,,en,http://books.google.com/books/content?id=WugDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,IN,NOT_FOR_SALE,False,,,,,,2006
tugDAAAAMBAJ,history,Pratiyogita Darpan,,,,"Pratiyogita Darpan (monthly magazine) is India's largest read General Knowledge and Current Affairs Magazine. Pratiyogita Darpan (English monthly magazine) is known for quality content on General Knowledge and Current Affairs. Topics ranging from national and international news/ issues, personality development, interviews of examination toppers, articles/ write-up on topics like career, economy, history, public administration, geography, polity, social, environment, scientific, legal etc, solved papers of various examinations, Essay and debate contest, Quiz and knowledge testing features are covered every month in this magazine.",,False,True,176,,en,http://books.google.com/books/content?id=tugDAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,IN,NOT_FOR_SALE,False,,,,,,2007
Lc2-wAEACAAJ,history,The Modern Middle East,A Political History since the First World War,Mehran Kamrava,University of California Press,"The first succinct and authoritative overview of the making of the modern Middle East, this lucid book brings a valuable mix of historical perspectives and contemporary analysis to a wide audience of readers seeking expert knowledge about this troubled and fascinating region. Giving a rich perspective on the region's historical and political evolution, the book traces the influence of factors such as religion, culture, and economics and illuminates events and topics currently in the news. With its broad thematic sweep and its balanced presentation of contentious issues, it is essential reading for general readers and students who want to better understand the world today. Mehran Kamrava sets the stage with a concise discussion of the evolution of Islam and the religion's profound role in the region. He then looks at, in turn, the rise and fall of the Ottomans, the trials of independence and state-building, the emergence and fiery spread of nationalism, the two Arab-Israeli wars of 1967 and 1973, the Iranian Revolution, and the two Gulf Wars and beyond, including discussion of the invasion of Iraq by the United States. After tracing the consequences of these historical events for a host of political phenomena, Kamrava gives detailed attention to three pivotal issues: the challenges of economic development, the Palestinian-Israeli conflict, and the question of democracy. He also examines issues that will shape the future: population growth, environmental pollution, and water scarcity.","0520241495, 9780520241497",False,False,510,History,en,http://books.google.com/books/content?id=Lc2-wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2005
Fk9YxyspsqsC,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,48,,en,http://books.google.com/books/content?id=Fk9YxyspsqsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1989
BEMEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,56,,en,http://books.google.com/books/content?id=BEMEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2003
21cEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,20,,en,http://books.google.com/books/content?id=21cEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1933
LFoEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,48,,en,http://books.google.com/books/content?id=LFoEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1916
ekIEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,60,,en,http://books.google.com/books/content?id=ekIEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2004
s3fIzLrLOq0C,history,Boys' Life,,,,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,86,,en,http://books.google.com/books/content?id=s3fIzLrLOq0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1965
V9rzwOODPSIC,history,Boys' Life,,,,"Boys' Life is the official youth magazine for the Boy Scouts of America. Published since 1911, it contains a proven mix of news, nature, sports, history, fiction, science, comics, and Scouting.",,False,True,64,,en,http://books.google.com/books/content?id=V9rzwOODPSIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1927
Ice84BEC2yoC,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,74,,en,http://books.google.com/books/content?id=Ice84BEC2yoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2004
CVgEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,28,,en,http://books.google.com/books/content?id=CVgEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1935
fgrtDwAAQBAJ,history,Merpeople,A Human History,Vaughn Scribner,Reaktion Books,"A wide-ranging, beautifully illustrated history of mermaids and mermen from the classics to cosplay. People have been fascinated by merpeople and merfolk since ancient times. From the sirens of Homer’s Odyssey to Hans Christian Andersen’s The Little Mermaid and the film Splash, myths, stories, and legends of half-human, half-fish creatures abound. In modern times “mermaiding” has gained popularity among cosplayers throughout the world. In Merpeople: A Human History, Vaughn Scribner traces the long history of mermaids and mermen, taking in a wide variety of sources and using 117 striking images. From film to philosophy, church halls to coffee houses, ancient myth to modern science, Scribner shows that mermaids and tritons are—and always have been—everywhere.","9781789143133, 1789143136",True,True,321,History,en,http://books.google.com/books/content?id=fgrtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,FOR_SALE,True,1178.18,INR,589.09,INR,https://play.google.com/store/books/details?id=fgrtDwAAQBAJ&rdid=book-fgrtDwAAQBAJ&rdot=1&source=gbs_api,2024
2kIEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,82,,en,http://books.google.com/books/content?id=2kIEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2001
MHwHPQAACAAJ,history,The American Nation,A History of the United States Since 1865,"Mark C. Carnes, John A. Garraty, Gouverneur Morris Professor Emeritus of History John A Garraty",Longman Publishing Group,"Using the political history of the nation as the framework on which social, economic, and cultural developments depend, co-authors Carnes and Garraty describe how the voices and actions of many peoples have produced a particular political structure-the United States, a single nation-and how that nation has in turn influenced the lives of everyone. Long-renowned for its elegant narrative style, The American Nation in this Twelfth Edition retains its most significant strength-its rich and memorable prose.In this revision, the authors have revised each chapter to incorporate recent research and scholarship, refined the prose style, greatly expanded the number of maps, selected many new illustrations to engage students visually, and written informative, new captions to encourage students to reflect on the information conveyed in the illustration. In each chapter, a new feature, Debating the Past presents the varying views of historians on a question related to the chapter content. The final chapter (33) carries the story of the American nation to the present with coverage of the war in Iraq and the election of 2004.","0205556736, 9780205556731",False,False,458,History,en,http://books.google.com/books/content?id=MHwHPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2006
S1oEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,44,,en,http://books.google.com/books/content?id=S1oEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1923
MHwHPQAACAAJ,history,The American Nation,A History of the United States Since 1865,"Mark C. Carnes, John A. Garraty, Gouverneur Morris Professor Emeritus of History John A Garraty",Longman Publishing Group,"Using the political history of the nation as the framework on which social, economic, and cultural developments depend, co-authors Carnes and Garraty describe how the voices and actions of many peoples have produced a particular political structure-the United States, a single nation-and how that nation has in turn influenced the lives of everyone. Long-renowned for its elegant narrative style, The American Nation in this Twelfth Edition retains its most significant strength-its rich and memorable prose.In this revision, the authors have revised each chapter to incorporate recent research and scholarship, refined the prose style, greatly expanded the number of maps, selected many new illustrations to engage students visually, and written informative, new captions to encourage students to reflect on the information conveyed in the illustration. In each chapter, a new feature, Debating the Past presents the varying views of historians on a question related to the chapter content. The final chapter (33) carries the story of the American nation to the present with coverage of the war in Iraq and the election of 2004.","0205556736, 9780205556731",False,False,458,History,en,http://books.google.com/books/content?id=MHwHPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,2006
S1oEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,44,,en,http://books.google.com/books/content?id=S1oEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1923
5VkEAAAAMBAJ,history,The Crisis,,,,"The Crisis, founded by W.E.B. Du Bois as the official publication of the NAACP, is a journal of civil rights, history, politics, and culture and seeks to educate and challenge its readers about issues that continue to plague African Americans and other communities of color. For nearly 100 years, The Crisis has been the magazine of opinion and thought leaders, decision makers, peacemakers and justice seekers. It has chronicled, informed, educated, entertained and, in many instances, set the economic, political and social agenda for our nation and its multi-ethnic citizens.",,False,True,48,,en,http://books.google.com/books/content?id=5VkEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,IN,NOT_FOR_SALE,False,,,,,,1917
